fecha,RIN precios 31/01,RIN,Encajes,Swap China,Swap USA,Pases,Obligaciones OOII,Desembolsos FMI,Ajuste oro,Ajuste yuan,Ajuste DEGs
2023-12-05,-9199.89,-10803.23,9049.48,18219.53,0.0,1868.02,3011.2,0.0,1572.12,31.22,0.0
2023-12-04,-9246.78,-10890.01,8931.29,18408.9,0.0,1867.62,3011.2,0.0,1561.03,82.2,0.0
2023-12-01,-9118.82,-10659.66,8835.73,18373.52,0.0,1867.21,3011.2,0.0,1468.17,72.68,0.0
2023-11-30,-8976.68,-10580.23,8850.78,18364.44,0.0,1866.81,3011.2,0.0,1533.31,70.23,0.0
2023-11-29,-8966.44,-10562.73,8778.89,18403.69,0.0,1866.4,3116.74,0.0,1515.49,80.8,0.0
2023-11-28,-8881.72,-10446.46,8766.66,18232.05,0.0,1866.0,3116.74,0.0,1530.14,34.59,0.0
2023-11-27,-8994.16,-10647.68,8846.69,18356.66,0.0,1865.59,3116.74,0.0,1585.39,68.14,0.0
2023-11-22,-8928.13,-10618.55,8842.92,18343.7,0.0,1864.37,3106.55,0.0,1625.78,64.65,0.0
2023-11-21,-8674.41,-10293.66,8816.71,18137.43,0.0,1863.97,3106.55,0.0,1610.14,9.11,0.0
2023-11-17,-8620.77,-10225.5,8807.06,17953.32,0.0,1863.56,3106.55,0.0,1645.18,-40.45,0.0
2023-11-16,-8611.93,-10208.9,8700.76,17941.43,0.0,1863.16,3106.55,0.0,1640.63,-43.66,0.0
2023-11-15,-8788.38,-10428.28,8635.13,17925.84,0.0,1862.75,3106.55,0.0,1687.75,-47.85,0.0
2023-11-14,-8661.38,-10273.48,8643.97,17835.09,0.0,1862.35,3099.07,0.0,1684.39,-72.28,0.0
2023-11-13,-9045.31,-10761.36,8676.03,18101.31,0.0,1861.94,3099.07,0.0,1716.66,-0.61,0.0
2023-11-10,-8950.16,-10624.5,8717.39,17851.5,0.0,1861.54,3099.07,0.0,1742.2,-67.87,0.0
2023-11-09,-9005.39,-10619.14,8750.08,17858.86,0.0,1861.13,3099.07,0.0,1679.63,-65.89,0.0
2023-11-08,-9003.96,-10643.64,8760.04,17861.8,0.0,1860.73,3099.07,0.0,1704.78,-65.09,0.0
2023-11-07,-9129.84,-10745.52,8828.98,17885.15,0.0,1860.32,3099.07,0.0,1674.49,-58.81,0.0
2023-11-03,-8213.72,-9750.53,8849.25,17773.89,0.0,1859.92,3150.47,0.0,1625.58,-88.76,0.0
2023-11-02,-8239.05,-9786.37,8884.87,17769.52,0.0,1859.51,3150.47,0.0,1637.26,-89.94,0.0
2023-11-01,-8266.3,-9827.35,8923.28,17770.49,0.0,1859.11,3150.47,0.0,1650.73,-89.68,0.0
2023-10-31,-7561.58,-9112.18,8883.26,17778.75,0.0,1858.7,3150.47,0.0,1638.05,-87.45,0.0
2023-10-30,-6137.9,-7769.29,9199.18,18159.72,0.0,1858.27,3166.12,0.0,1616.27,15.12,0.0
2023-10-27,-5920.54,-7462.57,9227.67,17771.95,0.0,1857.85,3166.12,0.0,1631.32,-89.29,0.0
2023-10-26,-5976.04,-7520.32,9279.79,17770.0,0.0,1857.42,3166.12,0.0,1634.09,-89.81,0.0
2023-10-25,-6042.53,-7597.33,9286.93,17786.29,0.0,1856.99,3166.12,0.0,1640.23,-85.42,0.0
2023-10-24,-6043.14,-7612.63,9372.06,17773.89,0.0,1856.57,3166.12,0.0,1658.25,-88.76,0.0
2023-10-23,-6012.34,-7578.4,9338.41,17770.73,0.0,1856.14,3166.12,0.0,1655.68,-89.61,0.0
2023-10-20,-6129.62,-7686.15,9442.59,17780.94,0.0,1855.71,3149.91,0.0,1643.4,-86.87,0.0
2023-10-19,-5978.99,-7561.93,9574.38,17775.35,0.0,1855.29,3149.91,0.0,1671.32,-88.37,0.0
2023-10-18,-5985.7,-7595.77,9600.27,17779.72,0.0,1854.86,3149.91,0.0,1697.26,-87.19,0.0
2023-10-17,-5774.22,-7450.4,9655.49,17785.56,0.0,1854.44,3149.91,0.0,1761.8,-85.62,0.0
2023-10-12,-5604.02,-7392.89,9807.27,17811.39,0.0,1854.01,3145.22,0.0,1867.54,-78.67,0.0
2023-10-11,-5181.1,-6965.47,9918.24,17820.42,0.0,1853.58,3145.22,0.0,1860.61,-76.23,0.0
2023-10-10,-4939.77,-6750.53,9979.48,17831.67,0.0,1853.16,3145.22,0.0,1883.97,-73.21,0.0
2023-10-06,-4640.24,-6573.82,9784.52,18061.33,0.0,1852.3,3137.68,0.0,1944.95,-11.38,0.0
2023-10-05,-4469.8,-6428.55,9766.19,18054.8,0.0,1851.88,3137.68,0.0,1971.88,-13.13,0.0
2023-10-04,-4391.6,-6350.64,9761.65,18069.86,0.0,1851.45,3137.68,0.0,1968.12,-9.08,0.0
2023-10-03,-4270.67,-6227.39,9690.59,18106.1,0.0,1851.02,3137.68,0.0,1956.04,0.68,0.0
2023-10-02,-4195.11,-6152.23,9650.66,18147.3,0.0,1850.6,3137.68,0.0,1945.35,11.77,0.0
2023-09-29,-3629.56,-5459.61,9568.77,17808.46,0.0,1850.17,3157.21,0.0,1909.51,-79.45,0.0
2023-09-28,-3513.61,-5313.93,9586.02,17788.48,0.0,1850.22,3157.21,0.0,1885.16,-84.83,0.0
2023-09-27,-3530.26,-5306.7,9574.07,17782.16,0.0,1850.27,3157.21,0.0,1862.98,-86.54,0.0
2023-09-26,-3471.6,-5191.55,9551.92,17784.1,0.0,1850.32,3157.21,0.0,1805.96,-86.01,0.0
2023-09-25,-3432.48,-5128.49,9510.59,17814.32,0.0,1850.37,3157.21,0.0,1773.88,-77.88,0.0
2023-09-22,-3337.85,-5010.53,9472.72,17792.38,0.0,1850.42,3149.01,0.0,1756.46,-83.79,0.0
2023-09-21,-3244.21,-4942.64,9442.72,17842.44,0.0,1850.48,3149.01,0.0,1768.73,-70.31,0.0
2023-09-20,-3193.61,-4833.44,9439.95,17818.96,0.0,1850.53,3149.01,0.0,1716.46,-76.63,0.0
2023-09-19,-3169.47,-4839.52,9446.76,17831.18,0.0,1850.58,3149.01,0.0,1743.39,-73.34,0.0
2023-09-18,-3178.55,-4860.61,9458.86,17872.12,0.0,1850.63,3149.01,0.0,1744.38,-62.32,0.0
2023-09-15,-3119.58,-4815.77,9478.88,17867.21,0.0,1850.68,3149.01,0.0,1759.82,-63.64,0.0
2023-09-14,-2840.71,-4568.72,9495.2,17884.66,0.0,1850.73,3122.13,0.0,1786.95,-58.94,0.0
2023-09-13,-2757.72,-4472.92,9455.56,17830.45,0.0,1850.78,3122.13,0.0,1788.73,-73.54,0.0
2023-09-12,-2823.26,-4536.01,9492.51,17837.54,0.0,1850.83,3122.13,0.0,1784.38,-71.63,0.0
2023-09-11,-3001.11,-4727.02,9516.33,17974.67,0.0,1850.88,3122.13,0.0,1760.62,-34.71,0.0
2023-09-08,-2961.53,-4634.13,9606.41,17740.66,0.0,1850.93,3122.13,0.0,1770.32,-97.71,0.0
2023-09-07,-2967.6,-4649.76,9558.13,17769.52,0.0,1850.99,3122.13,0.0,1772.1,-89.94,0.0
2023-09-06,-2968.67,-4657.83,9522.27,17799.93,0.0,1851.04,3114.6,0.0,1770.91,-81.75,0.0
2023-09-05,-2951.34,-4645.22,9481.5,17877.03,0.0,1851.09,3114.6,0.0,1754.87,-60.99,0.0
2023-09-01,-2823.59,-4500.49,9444.72,17913.99,0.0,1851.19,3114.6,0.0,1727.95,-51.04,0.0
2023-08-31,-2705.17,-4367.56,9371.4,17848.32,0.0,1851.24,3114.6,0.0,1731.11,-68.72,0.0
2023-08-30,-3761.59,-5414.67,9532.88,17858.62,0.0,1850.52,4114.65,0.0,1719.04,-65.95,0.0
2023-08-29,-3715.52,-5377.65,9613.34,17834.85,0.0,1849.81,4114.65,0.0,1734.48,-72.35,0.0
2023-08-28,-3803.87,-5502.89,9715.06,17835.09,0.0,1849.09,4114.65,0.0,1771.31,-72.28,0.0
2023-08-25,-3833.18,-5553.92,9680.17,17865.73,0.0,1848.38,4114.65,0.0,1784.77,-64.04,0.0
2023-08-24,-3018.75,-4796.53,9699.39,18129.84,0.0,1847.66,4114.65,0.0,1770.71,7.07,0.0
2023-08-23,-2798.31,-4493.91,9709.54,17826.78,0.0,1846.94,4114.65,0.0,1770.12,-74.52,0.0
2023-08-22,-8701.68,-10503.98,10124.84,18060.57,0.0,1846.23,4111.34,0.0,1813.88,-11.58,0.0
2023-08-18,-8612.75,-10380.41,10204.4,17856.16,0.0,1845.51,4111.34,0.0,1834.27,-66.61,0.0
2023-08-17,-8481.14,-10241.83,10191.15,17815.54,0.0,1844.8,4111.34,0.0,1838.23,-77.55,0.0
2023-08-16,-8694.62,-10441.76,10244.87,17853.46,0.0,1844.08,4111.34,0.0,1814.47,-67.34,0.0
2023-08-15,-8799.76,-10550.24,10349.55,17913.0,0.0,1843.36,4111.34,0.0,1801.8,-51.31,0.0
2023-08-14,-8829.17,-10607.21,10288.61,18074.89,0.0,1842.65,4163.06,0.0,1785.76,-7.73,0.0
2023-08-11,-8876.34,-10634.71,10281.95,18018.77,0.0,1841.93,4163.06,0.0,1781.21,-22.83,0.0
2023-08-10,-8633.32,-10392.83,10182.54,18034.01,0.0,1841.22,4163.06,0.0,1778.24,-18.73,0.0
2023-08-09,-8549.52,-10302.27,10173.44,18016.27,0.0,1840.5,4163.06,0.0,1776.26,-23.51,0.0
2023-08-08,-8380.27,-10131.58,10182.84,18074.89,0.0,1839.79,4163.06,0.0,1759.03,-7.73,0.0
2023-08-07,-8333.67,-10108.06,10144.17,18229.75,0.0,1839.07,4163.06,0.0,1740.42,33.97,0.0
2023-08-04,-8072.32,-9812.98,10039.23,18149.33,0.0,1838.35,4158.07,0.0,1728.34,12.32,0.0
2023-08-03,-8193.42,-9930.37,10001.0,18079.66,0.0,1837.64,4158.07,0.0,1743.39,-6.44,0.0
2023-08-02,-8263.75,-9999.44,9909.77,18114.68,0.0,1836.92,4158.07,0.0,1732.7,2.99,0.0
2023-08-01,-8355.06,-10139.75,9866.52,18320.96,0.0,1836.21,4158.07,0.0,1726.16,58.52,0.0
2023-07-31,-8314.2,-10034.96,9830.76,18302.64,0.0,1835.49,4158.07,0.0,1667.16,53.59,0.0
2023-07-28,-5575.89,-7268.34,9803.25,18123.27,0.0,1834.7,3158.13,0.0,1687.16,5.3,0.0
2023-07-27,-5904.32,-7642.24,9817.39,18181.82,0.0,1833.91,3158.13,0.0,1716.86,21.06,0.0
2023-07-26,-6097.43,-7798.84,9846.57,18219.02,0.0,1833.11,3158.13,0.0,1670.33,31.08,0.0
2023-07-25,-5873.3,-7554.11,9821.16,18092.49,0.0,1832.32,3158.13,0.0,1683.79,-2.98,0.0
2023-07-24,-6085.7,-7775.09,9954.29,18111.15,0.0,1831.53,3158.13,0.0,1687.36,2.04,0.0
2023-07-21,-6521.48,-8203.9,10317.84,18114.68,0.0,1830.74,3150.65,0.0,1679.44,2.99,0.0
2023-07-20,-6188.91,-7830.07,10299.64,17990.84,0.0,1829.95,3150.65,0.0,1671.52,-30.35,0.0
2023-07-19,-6280.06,-7934.45,10348.03,18107.62,0.0,1829.15,3150.65,0.0,1653.3,1.09,0.0
2023-07-18,-5998.07,-7658.96,10315.37,18129.58,0.0,1828.36,3150.65,0.0,1653.89,7.0,0.0
2023-07-17,-5934.79,-7665.5,10329.77,18206.52,0.0,1827.57,3150.65,0.0,1703.0,27.71,0.0
2023-07-14,-5756.57,-7465.39,10352.02,18181.82,0.0,1826.78,3140.77,0.0,1687.75,21.06,0.0
2023-07-13,-5596.96,-7297.1,10376.35,18142.99,0.0,1825.99,3140.77,0.0,1689.53,10.61,0.0
2023-07-12,-5383.71,-7060.05,10396.57,18032.51,0.0,1825.2,3140.77,0.0,1695.47,-19.13,0.0
2023-07-11,-5343.52,-7054.79,10526.47,17979.14,0.0,1824.4,3140.77,0.0,1744.78,-33.5,0.0
2023-07-10,-5270.04,-7006.74,10565.09,18027.26,0.0,1823.61,3140.77,0.0,1757.25,-20.55,0.0
2023-07-07,-4879.51,-6588.46,10307.86,17933.01,0.0,1822.82,3140.77,0.0,1754.87,-45.92,0.0
2023-07-06,-4050.05,-5795.52,10332.89,17939.94,0.0,1822.03,3136.66,0.0,1789.52,-44.06,0.0
2023-07-05,-4055.78,-5801.69,10351.03,18021.76,0.0,1821.24,3136.66,0.0,1767.94,-22.03,0.0
2023-06-30,-3539.33,-5256.65,10300.54,17926.58,0.0,1818.86,3136.66,0.0,1764.97,-47.65,0.0
2023-06-29,-810.88,-2557.36,10438.33,17947.37,0.0,1818.34,3138.31,0.0,1788.53,-42.06,0.0
2023-06-28,-704.84,-2461.71,10355.79,18008.78,0.0,1817.83,3138.31,0.0,1782.4,-25.52,0.0
2023-06-27,-659.54,-2401.12,10507.01,17964.49,0.0,1817.31,3138.31,0.0,1779.03,-37.45,0.0
2023-06-26,-766.05,-2527.51,10616.77,18109.63,0.0,1816.79,3138.31,0.0,1759.82,1.63,0.0
2023-06-23,-648.13,-2418.69,10633.48,18109.63,0.0,1816.28,3138.31,0.0,1768.93,1.63,0.0
2023-06-22,-470.29,-2253.59,10654.86,18109.89,0.0,1815.76,3128.08,0.0,1781.6,1.7,0.0
2023-06-21,-324.19,-2065.08,10633.92,18103.83,0.0,1815.24,3128.08,0.0,1740.82,0.07,0.0
2023-06-16,-259.54,-1992.42,10642.93,18258.68,0.0,1814.73,3128.08,0.0,1691.12,41.76,0.0
2023-06-15,41.99,-1662.77,10711.64,18149.83,0.0,1814.21,3128.08,0.0,1692.31,12.45,0.0
2023-06-14,185.64,-1521.41,10785.38,18139.96,0.0,1813.7,3118.38,0.0,1697.26,9.79,0.0
2023-06-13,98.12,-1645.08,10883.96,18195.56,0.0,1813.18,3118.38,0.0,1718.44,24.76,0.0
2023-06-12,38.09,-1695.61,10888.61,18238.96,0.0,1812.66,3118.38,0.0,1697.26,36.45,0.0
2023-06-09,121.58,-1609.79,10886.24,18281.02,0.0,1812.15,3118.38,0.0,1683.59,47.77,0.0
2023-06-08,296.81,-1419.63,10933.74,18235.89,0.0,1811.63,3118.38,0.0,1680.82,35.62,0.0
2023-06-07,315.37,-1449.35,10983.35,18261.5,0.0,1811.11,3118.38,0.0,1722.2,42.52,0.0
2023-06-06,420.19,-1308.94,10962.43,18296.97,0.0,1810.6,3109.94,0.0,1677.06,52.07,0.0
2023-06-05,496.52,-1262.2,11001.46,18351.73,0.0,1810.08,3109.94,0.0,1691.91,66.81,0.0
2023-06-02,543.11,-1220.29,10970.86,18327.93,0.0,1809.56,3109.94,0.0,1703.0,60.4,0.0
2023-06-01,551.35,-1149.01,11014.97,18282.05,0.0,1809.05,3109.94,0.0,1652.31,48.05,0.0
2023-05-31,450.72,-1299.66,11018.02,18364.18,0.0,1808.53,3109.94,0.0,1680.23,70.16,0.0
2023-05-30,107.02,-1659.73,11163.91,18381.57,0.0,1810.29,3116.95,0.0,1691.91,74.84,0.0
2023-05-24,153.35,-1615.05,11227.3,18422.99,0.0,1813.81,3116.95,0.0,1682.41,86.0,0.0
2023-05-23,33.87,-1733.51,11221.18,18489.81,0.0,1815.57,3116.95,0.0,1663.4,103.98,0.0
2023-05-22,78.25,-1701.43,11283.56,18553.14,0.0,1817.33,3109.4,0.0,1658.65,121.04,0.0
2023-05-19,208.34,-1543.6,11295.34,18478.77,0.0,1819.09,3109.4,0.0,1650.92,101.01,0.0
2023-05-18,14.17,-1808.74,11431.37,18579.13,0.0,1820.85,3109.4,0.0,1694.88,128.03,0.0
2023-05-17,129.52,-1660.18,11392.45,18633.72,0.0,1822.61,3109.4,0.0,1646.96,142.73,0.0
2023-05-16,137.9,-1654.59,11370.09,18700.73,0.0,1824.37,3109.4,0.0,1631.72,160.77,0.0
2023-05-15,237.76,-1491.99,11352.05,18685.41,0.0,1826.12,3109.4,0.0,1573.11,156.65,0.0
2023-05-12,334.99,-1408.64,11303.87,18711.23,0.0,1827.88,3153.66,0.0,1580.04,163.6,0.0
2023-05-11,224.36,-1530.14,11424.77,18753.07,0.0,1829.64,3153.66,0.0,1579.64,174.86,0.0
2023-05-10,285.61,-1446.95,11397.13,18787.76,0.0,1831.4,3153.66,0.0,1548.36,184.2,0.0
2023-05-09,375.47,-1351.59,11405.53,18809.23,0.0,1833.16,3153.66,0.0,1537.07,189.98,0.0
2023-05-08,502.57,-1245.56,11386.29,18814.68,0.0,1834.92,3153.66,0.0,1556.68,191.45,0.0
2023-05-05,638.43,-1130.1,11331.31,18825.03,0.0,1836.68,3145.08,0.0,1574.3,194.24,0.0
2023-05-04,689.57,-1014.78,11349.58,18811.68,0.0,1838.44,3145.08,0.0,1513.71,190.64,0.0
2023-05-03,1453.26,-289.5,11383.54,18811.68,0.0,1840.2,3145.08,0.0,1552.12,190.64,0.0
2023-05-02,1593.01,-177.77,11460.14,18810.59,0.0,1841.96,3145.08,0.0,1580.44,190.35,0.0
2023-04-28,1796.23,-14.2,11240.36,18779.89,0.0,1843.72,3151.23,0.0,1628.35,182.08,0.0
2023-04-27,2591.04,782.76,11556.24,18770.4,0.0,1843.37,3151.23,0.0,1628.75,179.53,0.0
2023-04-26,2763.45,951.08,11653.98,18754.69,0.0,1843.01,3151.23,0.0,1637.06,175.3,0.0
2023-04-25,2730.88,908.08,11721.52,18854.52,0.0,1842.66,3151.23,0.0,1620.63,202.18,0.0
2023-04-24,2781.12,946.84,11767.54,18861.08,0.0,1842.3,3151.23,0.0,1630.33,203.94,0.0
2023-04-21,2682.94,814.58,11787.85,18917.07,0.0,1841.95,3141.55,0.0,1649.34,219.02,0.0
2023-04-20,2471.98,668.88,11879.62,18881.35,0.0,1841.59,3141.55,0.0,1593.7,209.4,0.0
2023-04-19,2383.18,547.98,11924.86,18909.37,0.0,1841.24,3141.55,0.0,1618.25,216.94,0.0
2023-04-18,2632.81,824.65,11932.27,18898.65,0.0,1840.88,3141.55,0.0,1594.1,214.06,0.0
2023-04-17,2618.18,777.67,12049.5,18921.75,0.0,1840.53,3141.55,0.0,1620.23,220.28,0.0
2023-04-14,2772.12,945.52,12055.18,18928.91,0.0,1840.18,3131.2,0.0,1604.39,222.21,0.0
2023-04-13,3400.55,1655.74,11998.57,18912.67,0.0,1839.82,3131.2,0.0,1526.98,217.83,0.0
2023-04-12,3088.6,1292.32,12080.75,18880.26,0.0,1839.47,3131.2,0.0,1587.17,209.1,0.0
2023-04-11,3041.86,1230.26,12125.1,18892.33,0.0,1839.11,3131.2,0.0,1599.25,212.36,0.0
2023-04-10,3000.25,1148.82,12166.44,18924.78,0.0,1838.76,3131.2,0.0,1630.33,221.09,0.0
2023-04-05,4454.44,2673.02,12126.08,18898.65,0.0,1838.4,3125.86,0.0,1567.37,214.06,0.0
2023-04-04,4559.48,2779.52,12130.81,18902.77,0.0,1838.05,3125.86,0.0,1564.79,215.17,0.0
2023-04-03,4618.74,2756.06,12161.03,18928.36,0.0,1837.69,3125.86,0.0,1640.63,222.06,0.0
2023-03-31,4926.03,3035.63,12139.43,18921.75,0.0,1837.34,3125.86,0.0,1670.13,220.28,0.0
2023-03-30,2345.14,488.35,12176.43,18879.98,0.0,1836.28,3127.96,0.0,1647.76,209.03,0.0
2023-03-29,2630.87,736.87,12237.19,18913.77,0.0,1835.22,3127.96,0.0,1675.87,218.13,0.0
2023-03-28,2882.16,1008.85,12221.77,18883.27,0.0,1834.15,3127.96,0.0,1663.4,209.92,0.0
2023-03-27,2854.1,928.31,12340.53,18931.12,0.0,1833.09,3127.96,0.0,1703.0,222.8,0.0
2023-03-23,3256.46,1421.67,12326.79,18897.55,0.0,1832.03,3127.96,0.0,1621.03,213.76,0.0
2023-03-22,3159.65,1234.62,12509.74,18887.11,0.0,1830.97,3133.56,0.0,1714.09,210.95,0.0
2023-03-21,3282.44,1336.06,12635.81,18901.67,0.0,1829.9,3133.56,0.0,1731.51,214.87,0.0
2023-03-20,3339.5,1480.91,12686.08,18878.61,0.0,1828.84,3133.56,0.0,1649.93,208.66,0.0
2023-03-17,2970.02,1101.21,12762.04,18847.41,0.0,1827.78,3133.56,0.0,1668.55,200.26,0.0
2023-03-16,3085.73,1122.51,12804.74,18824.48,0.0,1826.72,3133.56,0.0,1769.13,194.09,0.0
2023-03-15,3095.15,1120.86,12781.45,18921.48,0.0,1825.66,3133.56,0.0,1754.08,220.2,0.0
2023-03-14,3529.89,1495.94,12719.09,18993.07,0.0,1824.59,3109.31,0.0,1794.47,239.48,0.0
2023-03-13,3867.44,1889.25,12682.52,18826.39,0.0,1823.53,3109.31,0.0,1783.58,194.6,0.0
2023-03-10,3893.64,1859.55,12748.17,18668.5,0.0,1822.47,3109.31,0.0,1881.99,152.09,0.0
2023-03-09,3782.33,1673.88,12871.18,18704.23,0.0,1821.41,3109.31,0.0,1946.74,161.71,0.0
2023-03-08,3916.91,1783.62,12884.32,18674.4,0.0,1820.34,3109.31,0.0,1979.6,153.68,0.0
2023-03-07,3909.98,1755.85,12877.92,18760.64,0.0,1819.28,3109.31,0.0,1977.23,176.9,0.0
2023-03-06,4027.09,1923.75,12850.67,18822.03,0.0,1818.22,3102.33,0.0,1909.91,193.43,0.0
2023-03-03,4165.46,2066.85,12808.69,18802.97,0.0,1817.16,3102.33,0.0,1910.3,188.3,0.0
2023-03-02,4033.67,1873.19,12864.02,18928.36,0.0,1816.09,3102.33,0.0,1938.42,222.06,0.0
2023-03-01,4293.52,2188.63,12863.22,18752.79,0.0,1815.03,3102.33,0.0,1930.1,174.79,0.0
2023-02-28,4230.24,2116.36,12954.88,18721.47,0.0,1813.97,3102.33,0.0,1947.53,166.35,0.0
2023-02-27,4221.42,2092.02,13339.15,18691.59,0.0,1812.6,3109.64,0.0,1971.09,158.31,0.0
2023-02-24,4070.25,1889.64,13374.0,18821.49,0.0,1811.23,3109.64,0.0,1987.33,193.28,0.0
2023-02-23,4184.37,2010.44,13388.7,18864.36,0.0,1809.86,3109.64,0.0,1969.11,204.83,0.0
2023-02-22,4211.29,2051.18,13383.44,18915.97,0.0,1808.49,3101.92,0.0,1941.39,218.72,0.0
2023-02-17,4254.13,2101.15,13373.54,18951.27,0.0,1807.12,3101.92,0.0,1924.76,228.22,0.0
2023-02-16,4416.91,2261.29,13372.2,18972.84,0.0,1805.75,3101.92,0.0,1921.59,234.03,0.0
2023-02-15,4442.59,2252.06,13357.53,19045.11,0.0,1804.38,3101.92,0.0,1937.03,253.49,0.0
2023-02-14,4873.44,2719.11,13336.31,19056.27,0.0,1803.01,3094.29,0.0,1897.83,256.49,0.0
2023-02-13,4934.77,2766.04,13251.69,19094.34,0.0,1801.64,3094.29,0.0,1901.99,266.74,0.0
2023-02-10,4950.76,2781.92,13160.62,19174.89,0.0,1800.28,3094.29,0.0,1880.41,288.43,0.0
2023-02-09,5165.75,3010.11,13021.82,19150.88,0.0,1798.91,3094.29,0.0,1873.67,281.97,0.0
2023-02-08,5264.96,3133.78,13000.98,19142.42,0.0,1797.54,3094.29,0.0,1851.5,279.69,0.0
2023-02-07,5436.42,3296.08,12965.94,19134.53,0.0,1796.17,3094.29,0.0,1862.78,277.56,0.0
2023-02-06,5357.8,3191.5,12974.02,19190.46,0.0,1794.8,3137.22,0.0,1873.67,292.62,0.0
2023-02-03,6045.79,3840.19,12938.97,19312.19,0.0,1793.43,3137.22,0.0,1880.21,325.39,0.0
2023-02-02,6295.63,4202.93,12896.24,19285.55,0.0,1792.06,3137.22,0.0,1774.48,318.22,0.0
2023-02-01,6383.16,4323.07,12879.02,19248.99,0.0,1790.69,3137.22,0.0,1751.71,308.38,0.0
2023-01-31,6395.81,4334.64,12890.28,19265.54,0.0,1789.32,3137.22,0.0,1748.34,312.84,0.0
2023-01-30,6611.62,4563.83,12840.01,19167.26,0.0,1792.21,3154.68,0.0,1761.41,286.37,0.0
2023-01-27,7370.05,5333.63,12814.61,19166.97,0.0,1795.11,3154.68,0.0,1750.12,286.3,0.0
2023-01-26,7388.19,5353.06,12802.41,19165.84,0.0,1798.0,3154.68,0.0,1749.13,285.99,0.0
2023-01-25,7626.07,5615.36,12745.92,19164.15,0.0,1800.89,3154.68,0.0,1725.17,285.54,0.0
2023-01-24,7741.8,5716.25,12808.72,19165.56,0.0,1803.79,3154.68,0.0,1739.63,285.92,0.0
2023-01-23,7729.16,5689.85,12841.1,19166.69,0.0,1806.68,3154.68,0.0,1753.09,286.22,0.0
2023-01-20,7840.78,5794.9,12774.22,19185.93,0.0,1809.57,3145.38,0.0,1754.48,291.4,0.0
2023-01-19,7927.13,5850.76,12739.85,19267.54,0.0,1812.47,3145.38,0.0,1762.99,313.37,0.0
2023-01-18,8084.76,5992.73,12695.97,19195.56,0.0,1815.36,3145.38,0.0,1798.04,293.99,0.0
2023-01-17,7962.59,5845.47,12771.57,19309.32,0.0,1818.25,3145.38,0.0,1792.49,324.62,0.0
2023-01-13,8231.68,6140.82,12718.72,19294.13,0.0,1824.04,3137.28,0.0,1770.32,320.53,0.0
2023-01-12,8814.54,6702.29,12662.29,19205.2,0.0,1826.93,3137.28,0.0,1815.66,296.59,0.0
2023-01-11,8706.54,6559.32,12698.18,19181.4,0.0,1829.82,3137.28,0.0,1857.04,290.18,0.0
2023-01-10,8645.99,6487.95,12737.52,19199.53,0.0,1832.72,3137.28,0.0,1862.98,295.06,0.0
2023-01-09,8848.41,6742.74,12642.29,19013.08,0.0,1835.61,3137.28,0.0,1860.8,244.86,0.0
2023-01-06,10401.99,8312.3,12258.39,18891.23,0.0,1838.5,3131.58,0.0,1877.63,212.06,0.0
2023-01-05,10914.57,8771.32,12219.76,18873.95,0.0,1841.4,3131.58,0.0,1935.85,207.41,0.0
2023-01-04,10872.13,8783.85,12132.13,18802.16,0.0,1844.29,3131.58,0.0,1900.21,188.08,0.0
2023-01-03,10757.52,8630.82,12154.92,18848.5,0.0,1847.18,3131.58,0.0,1926.14,200.56,0.0
